GMDR000000,What Greek medical root comes from the Greek **νᾶνος (nânos)> dwarf**?,nan(o)-> nano- (meaning **dwarf> small**)
GMDR001181,Define the medical root that appears in the term **tenotome**.,**-tome** meaning __cutting instrument__ (and **tenotome** meaning __a surgical instrument for cutting tendons__)
GMDR001182,Define the medical root that appears in the term **myotome**.,**-tome** meaning __cutting instrument__ (and **myotome** meaning __a surgical instrument for cutting muscles__)
GMDR001183,Define the medical root that appears in the term **tonic**.,**ton-** meaning __tone> tension> pressure__ (and **tonic** meaning __relating to muscle tone or strength__)
GMDR001184,Define the medical root that appears in the term **hypertonic**.,**ton-** meaning __tone> tension> pressure__ (and **hypertonic** meaning __having increased tension or tone__)
GMDR001185,Define the medical root that appears in the term **hypotonic**.,**ton-** meaning __tone> tension> pressure__ (and **hypotonic** meaning __having decreased tension or tone__)
GMDR001186,Define the medical root that appears in the term **tonicity**.,**ton-** meaning __tone> tension> pressure__ (and **tonicity** meaning __the quality of having muscle tone__)
GMDR001187,Define the medical root that appears in the term **catatony**.,**-tony** meaning __tension__ (and **catatony** meaning __a state of immobility and unresponsiveness in schizophrenia__)
GMDR001188,Define the medical root that appears in the term **atony**.,**-tony** meaning __tension__ (and **atony** meaning __lack of muscle tone__)
GMDR001189,Define the medical root that appears in the term **myotony**.,**-tony** meaning __tension__ (and **myotony** meaning __persistent muscle contraction or tension__)
GMDR001190,Define the medical root that appears in the term **hypertony**.,**-tony** meaning __tension__ (and **hypertony** meaning __excessive muscle tension__)
GMDR001191,Define the medical root that appears in the term **paratony**.,**-tony** meaning __tension__ (and **paratony** meaning __increased muscle tension related to cognitive impairment__)
GMDR001192,Define the medical root that appears in the term **topography**.,**topo-** meaning __place> topical__ (and **topography** meaning __the arrangement of physical features of an area__)
GMDR001193,Define the medical root that appears in the term **topology**.,**topo-** meaning __place> topical__ (and **topology** meaning __the study of spatial relationships__)
GMDR001194,Define the medical root that appears in the term **toponym**.,**topo-** meaning __place> topical__ (and **toponym** meaning __a name derived from a place__)
GMDR001195,Define the medical root that appears in the term **topographic**.,**topo-** meaning __place> topical__ (and **topographic** meaning __relating to mapping physical features__)
GMDR001196,Define the medical root that appears in the term **tracheitis**.,**trachea-** meaning __trachea__ (and **tracheitis** meaning __inflammation of the trachea__)
GMDR001197,Define the medical root that appears in the term **tracheostomy**.,**trachea-** meaning __trachea__ (and **tracheostomy** meaning __a surgical opening in the trachea__)
GMDR001198,Define the medical root that appears in the term **tracheomalacia**.,**trachea-** meaning __trachea__ (and **tracheomalacia** meaning __softening of the trachea__)
GMDR001199,Define the medical root that appears in the term **tracheoesophageal**.,**trachea-** meaning __trachea__ (and **tracheoesophageal** meaning __relating to the trachea and esophagus__)
GMDR001200,Define the medical root that appears in the term **trachelectomy**.,**trachelo-** meaning __of or pertaining to the neck__ (and **trachelectomy** meaning __surgical removal of the cervix__)
GMDR001201,Define the medical root that appears in the term **trachelitis**.,**trachelo-** meaning __of or pertaining to the neck__ (and **trachelitis** meaning __inflammation of the cervix__)
GMDR001202,Define the medical root that appears in the term **trachelotomy**.,**trachelo-** meaning __of or pertaining to the neck__ (and **trachelotomy** meaning __surgical incision into the neck or cervix__)
GMDR001203,Define the medical root that appears in the term **tracheloplasty**.,**trachelo-** meaning __of or pertaining to the neck__ (and **tracheloplasty** meaning __surgical repair of the cervix__)
GMDR001204,Define the medical root that appears in the term **tracheloschisis**.,**trachelo-** meaning __of or pertaining to the neck__ (and **tracheloschisis** meaning __congenital fissure of the neck__)
GMDR001205,Define the medical root that appears in the term **trichology**.,**trichi-** meaning __of or pertaining to hair> hair-like structure__ (and **trichology** meaning __the study of hair and scalp health__)
GMDR001206,Define the medical root that appears in the term **trichiasis**.,**trichi-** meaning __of or pertaining to hair> hair-like structure__ (and **trichiasis** meaning __ingrown eyelashes rubbing against the eye__)
GMDR001207,Define the medical root that appears in the term **trichotillomania**.,**trichi-** meaning __of or pertaining to hair> hair-like structure__ (and **trichotillomania** meaning __a compulsive urge to pull out one's hair__)
GMDR001208,Define the medical root that appears in the term **hypertrichosis**.,**trichi-** meaning __of or pertaining to hair> hair-like structure__ (and **hypertrichosis** meaning __excessive hair growth__)
GMDR001209,Define the medical root that appears in the term **trichomycosis**.,**trichi-** meaning __of or pertaining to hair> hair-like structure__ (and **trichomycosis** meaning __fungal infection of the hair__)
GMDR001210,Define the medical root that appears in the term **neurotripsy**.,**-tripsy** meaning __crushing__ (and **neurotripsy** meaning __crushing of a nerve> often for therapeutic purposes__)
GMDR001211,Define the medical root that appears in the term **osteotripsy**.,**-tripsy** meaning __crushing__ (and **osteotripsy** meaning __surgical crushing of bone__)
GMDR001212,Define the medical root that appears in the term **phrenotripsy**.,**-tripsy** meaning __crushing__ (and **phrenotripsy** meaning __crushing of the phrenic nerve__)
GMDR001213,Define the medical root that appears in the term **angotripsy**.,**-tripsy** meaning __crushing__ (and **angotripsy** meaning __crushing of a blood vessel__)
GMDR001214,Define the medical root that appears in the term **tropism**.,**-trop** meaning __turned toward> with an orientation toward> having an affinity for> affecting__ (and **tropism** meaning __movement or growth in response to an external stimulus__)
GMDR001215,Define the medical root that appears in the term **phototropism**.,**-trop** meaning __turned toward> with an orientation toward> having an affinity for> affecting__ (and **phototropism** meaning __growth or movement in response to light__)
GMDR001216,Define the medical root that appears in the term **geotropism**.,**-trop** meaning __turned toward> with an orientation toward> having an affinity for> affecting__ (and **geotropism** meaning __growth in response to gravity__)
GMDR001217,Define the medical root that appears in the term **chemotropism**.,**-trop** meaning __turned toward> with an orientation toward> having an affinity for> affecting__ (and **chemotropism** meaning __growth in response to a chemical stimulus__)
GMDR001218,Define the medical root that appears in the term **neurotropic**.,**-trop** meaning __turned toward> with an orientation toward> having an affinity for> affecting__ (and **neurotropic** meaning __affecting or targeting nerve tissues__)
GMDR001219,Define the medical root that appears in the term **tympanoplasty**.,**tympano-** meaning __eardrum__ (and **tympanoplasty** meaning __surgical repair of the eardrum__)
GMDR001220,Define the medical root that appears in the term **tympanometer**.,**tympano-** meaning __eardrum__ (and **tympanometer** meaning __an instrument used to measure eardrum function__)
GMDR001221,Define the medical root that appears in the term **tympanitis**.,**tympano-** meaning __eardrum__ (and **tympanitis** meaning __inflammation of the eardrum__)
GMDR001222,Define the medical root that appears in the term **tympanectomy**.,**tympano-** meaning __eardrum__ (and **tympanectomy** meaning __surgical removal of part or all of the eardrum__)
GMDR001223,Define the medical root that appears in the term **tympanosclerosis**.,**tympano-** meaning __eardrum__ (and **tympanosclerosis** meaning __hardening of the eardrum or middle ear__)
GMDR001224,Define the medical root that appears in the term **xanthoma**.,**xantho-** meaning __having a yellow color> especially an abnormally yellow color__ (and **xanthoma** meaning __yellowish deposit of cholesterol under the skin__)
GMDR001225,Define the medical root that appears in the term **xanthelasma**.,**xantho-** meaning __having a yellow color> especially an abnormally yellow color__ (and **xanthelasma** meaning __yellow patches on the skin> especially near the eyes__)
GMDR001226,Define the medical root that appears in the term **xanthoderma**.,**xantho-** meaning __having a yellow color> especially an abnormally yellow color__ (and **xanthoderma** meaning __yellow discoloration of the skin__)
GMDR001227,Define the medical root that appears in the term **xanthopsia**.,**xantho-** meaning __having a yellow color> especially an abnormally yellow color__ (and **xanthopsia** meaning __a visual condition in which things appear yellow__)
GMDR001228,Define the medical root that appears in the term **xanthocyte**.,**xantho-** meaning __having a yellow color> especially an abnormally yellow color__ (and **xanthocyte** meaning __a cell containing yellow pigment__)
