GMDR000000,What Greek medical root comes from the Greek **ἀ-/ἀν- (a-/an-)> not> without**?,a-> an- (meaning **not> without (alpha privative)**)
GMDR001172,Which of the following Greek medical roots appears in **myocardium** (*heart muscle*)? The choices are *myri-*> *myo-*> *myelo-*> and *myco-*.,myo-
GMDR001173,Define the medical root that appears in the term **myocardium**.,**myo-** meaning __of or relating to muscle__ (and **myocardium** meaning __heart muscle__)
GMDR001174,Which of the following Greek medical roots appears in **myopathy** (*muscle disease*)? The choices are *myo-*> *myco-*> *myelo-*> and *mylo-*.,myo-
GMDR001175,Which of the following Greek medical roots appears in **myopathy** (*muscle disease*)? The choices are *myri-*> *myo-*> *myelo-*> and *myco-*.,myo-
GMDR001176,Define the medical root that appears in the term **myopathy**.,**myo-** meaning __of or relating to muscle__; **-pathy** meaning __denotes (with a negative sense) a disease> or disorder__ (and **myopathy** meaning __muscle disease__)
GMDR001177,Which of the following Greek medical roots appears in **mycosis** (*fungal infection*)? The choices are *myo-*> *myco-*> *myelo-*> and *mylo-*.,myco-
GMDR001178,Which of the following Greek medical roots appears in **mycosis** (*fungal infection*)? The choices are *myri-*> *myo-*> *myelo-*> and *myco-*.,myco-
GMDR001179,Define the medical root that appears in the term **mycosis**.,**myco-** meaning __fungus__ (and **mycosis** meaning __fungal infection__)
GMDR001180,Which of the following Greek medical roots appears in **mycology** (*study of fungi*)? The choices are *myo-*> *myco-*> *myelo-*> and *mylo-*.,myco-
GMDR001181,Which of the following Greek medical roots appears in **mycology** (*study of fungi*)? The choices are *myri-*> *myo-*> *myelo-*> and *myco-*.,myco-
GMDR001182,Define the medical root that appears in the term **mycology**.,**myco-** meaning __fungus__ (and **mycology** meaning __study of fungi__)
GMDR001183,Which of the following Greek medical roots appears in **mycetoma** (*fungal tumor*)? The choices are *myo-*> *myco-*> *myelo-*> and *mylo-*.,myco-
GMDR001184,Which of the following Greek medical roots appears in **mycetoma** (*fungal tumor*)? The choices are *myri-*> *myo-*> *myelo-*> and *myco-*.,myco-
GMDR001185,Define the medical root that appears in the term **mycetoma**.,**myco-** meaning __fungus__ (and **mycetoma** meaning __fungal tumor__)
GMDR001186,Which of the following Greek medical roots appears in **myelography** (*x-ray examination of spinal cord*)? The choices are *myo-*> *myco-*> *myelo-*> and *mylo-*.,myelo-
GMDR001187,Which of the following Greek medical roots appears in **myelography** (*x-ray examination of spinal cord*)? The choices are *myri-*> *myo-*> *myelo-*> and *myco-*.,myelo-
GMDR001188,Define the medical root that appears in the term **myelography**.,**myelo-** meaning __of or relating to bone marrow or the spinal cord__ (and **myelography** meaning __x-ray examination of spinal cord__)
GMDR001189,Which of the following Greek medical roots appears in **myelitis** (*inflammation of spinal cord*)? The choices are *myo-*> *myco-*> *myelo-*> and *mylo-*.,myelo-
GMDR001190,Which of the following Greek medical roots appears in **myelitis** (*inflammation of spinal cord*)? The choices are *myri-*> *myo-*> *myelo-*> and *myco-*.,myelo-
GMDR001191,Define the medical root that appears in the term **myelitis**.,**myelo-** meaning __of or relating to bone marrow or the spinal cord__ (and **myelitis** meaning __inflammation of spinal cord__)
GMDR001192,Which of the following Greek medical roots appears in **myeloma** (*tumor of bone marrow*)? The choices are *myo-*> *myco-*> *myelo-*> and *mylo-*.,myelo-
GMDR001193,Which of the following Greek medical roots appears in **myeloma** (*tumor of bone marrow*)? The choices are *myri-*> *myo-*> *myelo-*> and *myco-*.,myelo-
GMDR001194,Define the medical root that appears in the term **myeloma**.,**myelo-** meaning __of or relating to bone marrow or the spinal cord__ (and **myeloma** meaning __tumor of bone marrow__)
GMDR001195,Which of the following Greek medical roots appears in **myelofibrosis** (*replacement of bone marrow with fibrous tissue*)? The choices are *myo-*> *myco-*> *myelo-*> and *mylo-*.,myelo-
GMDR001196,Which of the following Greek medical roots appears in **myelofibrosis** (*replacement of bone marrow with fibrous tissue*)? The choices are *myri-*> *myo-*> *myelo-*> and *myco-*.,myelo-
GMDR001197,Define the medical root that appears in the term **myelofibrosis**.,**myelo-** meaning __of or relating to bone marrow or the spinal cord__ (and **myelofibrosis** meaning __replacement of bone marrow with fibrous tissue__)
GMDR001198,Which of the following Greek medical roots appears in **myelodysplasia** (*abnormal bone marrow cell development*)? The choices are *myo-*> *myco-*> *myelo-*> and *mylo-*.,myelo-
GMDR001199,Which of the following Greek medical roots appears in **myelodysplasia** (*abnormal bone marrow cell development*)? The choices are *myri-*> *myo-*> *myelo-*> and *myco-*.,myelo-
GMDR001200,Define the medical root that appears in the term **myelodysplasia**.,**myelo-** meaning __of or relating to bone marrow or the spinal cord__ (and **myelodysplasia** meaning __abnormal bone marrow cell development__)
GMDR001201,Which of the following Greek medical roots appears in **myelopathy** (*disease of spinal cord*)? The choices are *myo-*> *myco-*> *myelo-*> and *mylo-*.,myelo-
GMDR001202,Which of the following Greek medical roots appears in **myelopathy** (*disease of spinal cord*)? The choices are *myri-*> *myo-*> *myelo-*> and *myco-*.,myelo-
GMDR001203,Define the medical root that appears in the term **myelopathy**.,**myelo-** meaning __of or relating to bone marrow or the spinal cord__ (and **myelopathy** meaning __disease of spinal cord__)
GMDR001204,Which of the following Greek medical roots appears in **mylohyoid** (*muscle of floor of mouth*)? The choices are *myo-*> *myco-*> *myelo-*> and *mylo-*.,mylo-
GMDR001205,Define the medical root that appears in the term **mylohyoid**.,**mylo-** meaning __of or relating to molar teeth or the lower jaw__ (and **mylohyoid** meaning __muscle of floor of mouth__)
GMDR001206,Which of the following Greek medical roots appears in **myloplasty** (*molar repair*)? The choices are *myo-*> *myco-*> *myelo-*> and *mylo-*.,mylo-
GMDR001207,Define the medical root that appears in the term **myloplasty**.,**mylo-** meaning __of or relating to molar teeth or the lower jaw__ (and **myloplasty** meaning __molar repair__)
GMDR001208,Which of the following Greek medical roots appears in **mylodontia** (*abnormal molar condition*)? The choices are *myo-*> *myco-*> *myelo-*> and *mylo-*.,mylo-
GMDR001209,Define the medical root that appears in the term **mylodontia**.,**mylo-** meaning __of or relating to molar teeth or the lower jaw__ (and **mylodontia** meaning __abnormal molar condition__)
GMDR001210,Which of the following Greek medical roots appears in **myriapod** (*many-footed organism*)? The choices are *myri-*> *myo-*> *myelo-*> and *myco-*.,myri-
GMDR001211,Define the medical root that appears in the term **myriapod**.,**myri-** meaning __ten thousand__; **pod-** meaning __of or pertaining to the foot> -footed__ (and **myriapod** meaning __many-footed organism__)
GMDR001212,Which of the following Greek medical roots appears in **myriad** (*ten-thousand> a lot*)? The choices are *myri-*> *myo-*> *myelo-*> and *myco-*.,myri-
GMDR001213,Define the medical root that appears in the term **myriad**.,**myri-** meaning __ten thousand__ (and **myriad** meaning __ten-thousand> a lot__)
GMDR001214,Which of the following Greek medical roots appears in **myriadth** (*ten-thousandth*)? The choices are *myri-*> *myo-*> *myelo-*> and *myco-*.,myri-
GMDR001215,Define the medical root that appears in the term **myriadth**.,**myri-** meaning __ten thousand__ (and **myriadth** meaning __ten-thousandth__)
GMDR001216,Which of the following Greek medical roots appears in **myriadfold** (*ten-thousandfold*)? The choices are *myri-*> *myo-*> *myelo-*> and *myco-*.,myri-
GMDR001217,Define the medical root that appears in the term **myriadfold**.,**myri-** meaning __ten thousand__ (and **myriadfold** meaning __ten-thousandfold__)
GMDR001218,Define the medical root that appears in the term **myxedema**.,**myxo-** meaning __mucus__ (and **myxedema** meaning __mucous tissue swelling__)
GMDR001219,Define the medical root that appears in the term **myxoma**.,**myxo-** meaning __mucus__ (and **myxoma** meaning __mucous tissue tumor__)
GMDR001220,Define the medical root that appears in the term **myxorrhea**.,**myxo-** meaning __mucus__ (and **myxorrhea** meaning __mucus discharge__)
GMDR001221,Define the medical root that appears in the term **dermatology**.,**dermato-** meaning __of or pertaining to the skin__ (and **dermatology** meaning __study of skin diseases__)
GMDR001222,Define the medical root that appears in the term **dermatoplasty**.,**dermato-** meaning __of or pertaining to the skin__ (and **dermatoplasty** meaning __plastic surgery of the skin__)
GMDR001223,Define the medical root that appears in the term **dermatome**.,**dermato-** meaning __of or pertaining to the skin__ (and **dermatome** meaning __instrument for cutting thin slices of skin__)
GMDR001224,Define the medical root that appears in the term **dermatosis**.,**dermato-** meaning __of or pertaining to the skin__ (and **dermatosis** meaning __any skin condition__)
GMDR001225,Define the medical root that appears in the term **dermatoglyphics**.,**dermato-** meaning __of or pertaining to the skin__ (and **dermatoglyphics** meaning __study of skin patterns__)
GMDR001226,Define the medical root that appears in the term **dermabrasion**.,**dermato-** meaning __of or pertaining to the skin__ (and **dermabrasion** meaning __removal of skin surface__)
